"BehaviorSpace results (NetLogo 6.2.0)"
"epidemic.nlogo"
"experiment_2"
"02/17/2021 17:10:12:810 +0000"
"min-pxcor","max-pxcor","min-pycor","max-pycor"
"0","65","0","65"
"[run number]","density","infectioness","mortality","speed","[step]","infected","cured","dead"
"6","0.9","0.9","1.4","1","13","115","0","0"
"8","0.9","0.9","1.4","1","6","30","0","0"
"5","0.9","0.9","1.4","1","13","105","0","0"
"7","0.9","0.9","1.4","1","16","264","0","0"
"8","0.9","0.9","1.4","1","7","62","0","0"
"6","0.9","0.9","1.4","1","14","129","0","0"
"5","0.9","0.9","1.4","1","14","121","0","0"
"7","0.9","0.9","1.4","1","17","291","0","0"
"8","0.9","0.9","1.4","1","8","76","0","0"
"6","0.9","0.9","1.4","1","15","150","0","0"
"5","0.9","0.9","1.4","1","15","147","0","0"
"8","0.9","0.9","1.4","1","9","94","0","0"
"5","0.9","0.9","1.4","1","16","169","0","0"
"8","0.9","0.9","1.4","1","10","109","0","0"
"6","0.9","0.9","1.4","1","16","171","0","0"
"5","0.9","0.9","1.4","1","17","190","0","0"
"8","0.9","0.9","1.4","1","11","126","0","0"
"7","0.9","0.9","1.4","1","18","320","0","0"
"6","0.9","0.9","1.4","1","17","201","0","0"
"5","0.9","0.9","1.4","1","18","215","0","0"
"8","0.9","0.9","1.4","1","12","161","0","0"
"6","0.9","0.9","1.4","1","18","225","0","0"
"7","0.9","0.9","1.4","1","19","358","0","0"
"5","0.9","0.9","1.4","1","19","250","0","0"
"8","0.9","0.9","1.4","1","13","189","0","0"
"6","0.9","0.9","1.4","1","19","251","0","0"
"7","0.9","0.9","1.4","1","20","406","0","1"
"5","0.9","0.9","1.4","1","20","284","0","0"
"8","0.9","0.9","1.4","1","14","222","0","0"
"6","0.9","0.9","1.4","1","20","281","0","0"
"5","0.9","0.9","1.4","1","21","311","1","0"
"8","0.9","0.9","1.4","1","15","249","0","0"
"7","0.9","0.9","1.4","1","21","435","1","1"
"6","0.9","0.9","1.4","1","21","326","1","0"
"8","0.9","0.9","1.4","1","16","270","0","0"
"5","0.9","0.9","1.4","1","22","366","1","0"
"7","0.9","0.9","1.4","1","22","468","1","1"
"6","0.9","0.9","1.4","1","22","355","1","0"
"5","0.9","0.9","1.4","1","23","403","1","1"
"8","0.9","0.9","1.4","1","17","295","0","0"
"7","0.9","0.9","1.4","1","23","507","1","1"
"8","0.9","0.9","1.4","1","18","330","0","0"
"6","0.9","0.9","1.4","1","23","390","1","0"
"7","0.9","0.9","1.4","1","24","542","1","1"
"5","0.9","0.9","1.4","1","24","442","1","1"
"8","0.9","0.9","1.4","1","19","364","0","0"
"6","0.9","0.9","1.4","1","24","445","1","0"
"7","0.9","0.9","1.4","1","25","588","1","2"
"8","0.9","0.9","1.4","1","20","403","1","0"
"7","0.9","0.9","1.4","1","26","615","7","2"
"8","0.9","0.9","1.4","1","21","446","1","0"
"6","0.9","0.9","1.4","1","25","472","2","0"
"7","0.9","0.9","1.4","1","27","672","10","2"
"5","0.9","0.9","1.4","1","25","494","1","1"
"8","0.9","0.9","1.4","1","22","487","1","0"
"7","0.9","0.9","1.4","1","28","713","15","3"
"8","0.9","0.9","1.4","1","23","520","1","2"
"5","0.9","0.9","1.4","1","26","535","5","1"
"6","0.9","0.9","1.4","1","26","510","3","0"
"7","0.9","0.9","1.4","1","29","769","19","8"
"8","0.9","0.9","1.4","1","24","564","1","2"
"6","0.9","0.9","1.4","1","27","566","6","0"
"7","0.9","0.9","1.4","1","30","830","22","10"
"5","0.9","0.9","1.4","1","27","568","8","2"
"6","0.9","0.9","1.4","1","28","606","8","0"
"7","0.9","0.9","1.4","1","31","877","32","11"
"5","0.9","0.9","1.4","1","28","635","9","3"
"6","0.9","0.9","1.4","1","29","654","13","4"
"7","0.9","0.9","1.4","1","32","937","45","12"
"5","0.9","0.9","1.4","1","29","660","13","4"
"6","0.9","0.9","1.4","1","30","706","18","5"
"5","0.9","0.9","1.4","1","30","702","16","4"
"7","0.9","0.9","1.4","1","33","987","56","13"
"8","0.9","0.9","1.4","1","25","603","2","2"
"6","0.9","0.9","1.4","1","31","751","24","6"
"5","0.9","0.9","1.4","1","31","739","21","4"
"7","0.9","0.9","1.4","1","34","1025","76","16"
"8","0.9","0.9","1.4","1","26","646","4","2"
"6","0.9","0.9","1.4","1","32","799","30","6"
"5","0.9","0.9","1.4","1","32","779","30","5"
"6","0.9","0.9","1.4","1","33","861","37","8"
"5","0.9","0.9","1.4","1","33","844","37","8"
"8","0.9","0.9","1.4","1","27","687","9","3"
"6","0.9","0.9","1.4","1","34","892","50","9"
"5","0.9","0.9","1.4","1","34","895","47","9"
"5","0.9","0.9","1.4","1","35","951","52","12"
"6","0.9","0.9","1.4","1","35","958","63","11"
"8","0.9","0.9","1.4","1","28","747","11","4"
"7","0.9","0.9","1.4","1","35","1078","89","17"
"5","0.9","0.9","1.4","1","36","995","68","13"
"6","0.9","0.9","1.4","1","36","1029","71","11"
"8","0.9","0.9","1.4","1","29","797","16","6"
"6","0.9","0.9","1.4","1","37","1065","85","15"
"5","0.9","0.9","1.4","1","37","1033","77","13"
"8","0.9","0.9","1.4","1","30","844","19","8"
"7","0.9","0.9","1.4","1","36","1138","100","20"
"6","0.9","0.9","1.4","1","38","1126","98","17"
"5","0.9","0.9","1.4","1","38","1066","96","13"
"8","0.9","0.9","1.4","1","31","884","30","10"
"6","0.9","0.9","1.4","1","39","1184","116","20"
"5","0.9","0.9","1.4","1","39","1132","109","14"
"7","0.9","0.9","1.4","1","37","1166","118","24"
"8","0.9","0.9","1.4","1","32","934","49","12"
"6","0.9","0.9","1.4","1","40","1252","129","22"
"5","0.9","0.9","1.4","1","40","1172","128","17"
"7","0.9","0.9","1.4","1","38","1218","146","26"
"8","0.9","0.9","1.4","1","33","958","68","15"
"6","0.9","0.9","1.4","1","41","1328","146","25"
"5","0.9","0.9","1.4","1","41","1218","149","19"
"8","0.9","0.9","1.4","1","34","997","82","17"
"7","0.9","0.9","1.4","1","39","1241","170","29"
"6","0.9","0.9","1.4","1","42","1364","180","27"
"5","0.9","0.9","1.4","1","42","1259","168","21"
"8","0.9","0.9","1.4","1","35","1059","94","19"
"5","0.9","0.9","1.4","1","43","1271","198","25"
"7","0.9","0.9","1.4","1","40","1261","205","32"
"6","0.9","0.9","1.4","1","43","1426","198","30"
"8","0.9","0.9","1.4","1","36","1108","112","21"
"5","0.9","0.9","1.4","1","44","1304","228","29"
"7","0.9","0.9","1.4","1","41","1289","236","35"
"6","0.9","0.9","1.4","1","44","1486","223","31"
"8","0.9","0.9","1.4","1","37","1144","140","23"
"5","0.9","0.9","1.4","1","45","1325","257","35"
"6","0.9","0.9","1.4","1","45","1532","245","33"
"7","0.9","0.9","1.4","1","42","1341","260","37"
"8","0.9","0.9","1.4","1","38","1194","166","27"
"5","0.9","0.9","1.4","1","46","1376","289","38"
"6","0.9","0.9","1.4","1","46","1575","286","35"
"8","0.9","0.9","1.4","1","39","1237","198","28"
"7","0.9","0.9","1.4","1","43","1382","288","42"
"5","0.9","0.9","1.4","1","47","1408","325","40"
"6","0.9","0.9","1.4","1","47","1627","318","38"
"8","0.9","0.9","1.4","1","40","1289","221","30"
"6","0.9","0.9","1.4","1","48","1675","355","40"
"8","0.9","0.9","1.4","1","41","1348","243","30"
"6","0.9","0.9","1.4","1","49","1695","394","46"
"5","0.9","0.9","1.4","1","48","1447","364","46"
"8","0.9","0.9","1.4","1","42","1393","268","31"
"6","0.9","0.9","1.4","1","50","1741","436","51"
"5","0.9","0.9","1.4","1","49","1469","401","49"
"7","0.9","0.9","1.4","1","44","1431","317","50"
"8","0.9","0.9","1.4","1","43","1462","296","34"
"6","0.9","0.9","1.4","1","51","1778","469","56"
"6","0.9","0.9","1.4","1","52","1836","518","60"
"8","0.9","0.9","1.4","1","44","1505","325","36"
"6","0.9","0.9","1.4","1","53","1928","570","61"
"8","0.9","0.9","1.4","1","45","1555","359","40"
"7","0.9","0.9","1.4","1","45","1454","353","57"
"6","0.9","0.9","1.4","1","54","1980","616","61"
"8","0.9","0.9","1.4","1","46","1611","395","41"
"7","0.9","0.9","1.4","1","46","1496","384","59"
"6","0.9","0.9","1.4","1","55","2045","664","64"
"8","0.9","0.9","1.4","1","47","1670","443","47"
"5","0.9","0.9","1.4","1","50","1493","450","51"
"7","0.9","0.9","1.4","1","47","1556","412","65"
"6","0.9","0.9","1.4","1","56","2069","712","65"
"5","0.9","0.9","1.4","1","51","1537","492","54"
"7","0.9","0.9","1.4","1","48","1645","447","67"
"8","0.9","0.9","1.4","1","48","1716","482","52"
"5","0.9","0.9","1.4","1","52","1588","529","57"
"7","0.9","0.9","1.4","1","49","1690","482","74"
"6","0.9","0.9","1.4","1","57","2114","763","77"
"8","0.9","0.9","1.4","1","49","1794","520","56"
"5","0.9","0.9","1.4","1","53","1632","579","62"
"7","0.9","0.9","1.4","1","50","1727","516","80"
"5","0.9","0.9","1.4","1","54","1667","616","69"
"7","0.9","0.9","1.4","1","51","1775","558","87"
"5","0.9","0.9","1.4","1","55","1707","661","72"
"8","0.9","0.9","1.4","1","50","1854","556","59"
"7","0.9","0.9","1.4","1","52","1838","601","92"
"6","0.9","0.9","1.4","1","58","2167","831","82"
"5","0.9","0.9","1.4","1","56","1779","694","83"
"8","0.9","0.9","1.4","1","51","1905","593","66"
"7","0.9","0.9","1.4","1","53","1879","645","100"
"6","0.9","0.9","1.4","1","59","2203","876","91"
"5","0.9","0.9","1.4","1","57","1842","744","89"
"8","0.9","0.9","1.4","1","52","1973","633","74"
"7","0.9","0.9","1.4","1","54","1936","701","107"
"6","0.9","0.9","1.4","1","60","2207","944","99"
"5","0.9","0.9","1.4","1","58","1867","797","93"
"7","0.9","0.9","1.4","1","55","1989","752","115"
"8","0.9","0.9","1.4","1","53","2026","683","75"
"6","0.9","0.9","1.4","1","61","2205","1012","107"
"7","0.9","0.9","1.4","1","56","2012","815","121"
"5","0.9","0.9","1.4","1","59","1882","859","98"
"7","0.9","0.9","1.4","1","57","2050","876","127"
"5","0.9","0.9","1.4","1","60","1891","913","107"
"8","0.9","0.9","1.4","1","54","2061","743","83"
"5","0.9","0.9","1.4","1","61","1907","969","110"
"7","0.9","0.9","1.4","1","58","2094","927","135"
"8","0.9","0.9","1.4","1","55","2099","781","88"
"5","0.9","0.9","1.4","1","62","1931","1020","115"
"7","0.9","0.9","1.4","1","59","2136","993","135"
"8","0.9","0.9","1.4","1","56","2124","838","94"
"5","0.9","0.9","1.4","1","63","1957","1071","119"
"7","0.9","0.9","1.4","1","60","2150","1048","141"
"6","0.9","0.9","1.4","1","62","2205","1071","109"
"8","0.9","0.9","1.4","1","57","2145","896","98"
"5","0.9","0.9","1.4","1","64","1973","1126","124"
"7","0.9","0.9","1.4","1","61","2135","1117","148"
"6","0.9","0.9","1.4","1","63","2200","1129","117"
"5","0.9","0.9","1.4","1","65","1953","1183","132"
"8","0.9","0.9","1.4","1","58","2195","942","103"
"7","0.9","0.9","1.4","1","62","2117","1170","156"
"5","0.9","0.9","1.4","1","66","1939","1251","140"
"8","0.9","0.9","1.4","1","59","2224","1000","106"
"7","0.9","0.9","1.4","1","63","2109","1226","164"
"5","0.9","0.9","1.4","1","67","1927","1307","144"
"8","0.9","0.9","1.4","1","60","2227","1057","115"
"6","0.9","0.9","1.4","1","64","2160","1206","127"
"7","0.9","0.9","1.4","1","64","2100","1288","171"
"5","0.9","0.9","1.4","1","68","1906","1356","150"
"8","0.9","0.9","1.4","1","61","2204","1127","122"
"7","0.9","0.9","1.4","1","65","2080","1337","185"
"6","0.9","0.9","1.4","1","65","2132","1282","132"
"5","0.9","0.9","1.4","1","69","1892","1407","156"
"8","0.9","0.9","1.4","1","62","2170","1192","128"
"5","0.9","0.9","1.4","1","70","1862","1471","165"
"7","0.9","0.9","1.4","1","66","2052","1389","196"
"6","0.9","0.9","1.4","1","66","2084","1357","139"
"8","0.9","0.9","1.4","1","63","2147","1253","138"
"5","0.9","0.9","1.4","1","71","1834","1523","177"
"7","0.9","0.9","1.4","1","67","2018","1449","204"
"6","0.9","0.9","1.4","1","67","2045","1430","148"
"8","0.9","0.9","1.4","1","64","2116","1331","144"
"5","0.9","0.9","1.4","1","72","1803","1593","181"
"7","0.9","0.9","1.4","1","68","1964","1516","212"
"6","0.9","0.9","1.4","1","68","1986","1518","153"
"5","0.9","0.9","1.4","1","73","1746","1669","188"
"7","0.9","0.9","1.4","1","69","1912","1587","220"
"6","0.9","0.9","1.4","1","69","1942","1586","162"
"5","0.9","0.9","1.4","1","74","1710","1736","197"
"8","0.9","0.9","1.4","1","65","2069","1396","159"
"7","0.9","0.9","1.4","1","70","1866","1648","231"
"5","0.9","0.9","1.4","1","75","1677","1807","204"
"6","0.9","0.9","1.4","1","70","1889","1648","168"
"7","0.9","0.9","1.4","1","71","1818","1719","235"
"5","0.9","0.9","1.4","1","76","1638","1874","211"
"6","0.9","0.9","1.4","1","71","1829","1722","172"
"8","0.9","0.9","1.4","1","66","2017","1476","168"
"7","0.9","0.9","1.4","1","72","1755","1794","244"
"5","0.9","0.9","1.4","1","77","1582","1955","216"
"6","0.9","0.9","1.4","1","72","1793","1804","177"
"7","0.9","0.9","1.4","1","73","1658","1898","255"
"8","0.9","0.9","1.4","1","67","1963","1546","174"
"5","0.9","0.9","1.4","1","78","1508","2045","223"
"6","0.9","0.9","1.4","1","73","1720","1885","183"
"7","0.9","0.9","1.4","1","74","1555","2001","262"
"5","0.9","0.9","1.4","1","79","1419","2140","234"
"8","0.9","0.9","1.4","1","68","1914","1621","182"
"6","0.9","0.9","1.4","1","74","1664","1940","197"
"7","0.9","0.9","1.4","1","75","1482","2068","277"
"5","0.9","0.9","1.4","1","80","1357","2207","247"
"6","0.9","0.9","1.4","1","75","1585","2011","216"
"7","0.9","0.9","1.4","1","76","1391","2149","290"
"8","0.9","0.9","1.4","1","69","1848","1689","195"
"6","0.9","0.9","1.4","1","76","1492","2101","227"
"7","0.9","0.9","1.4","1","77","1283","2251","301"
"8","0.9","0.9","1.4","1","70","1787","1759","204"
"6","0.9","0.9","1.4","1","77","1401","2193","233"
"7","0.9","0.9","1.4","1","78","1201","2329","306"
"5","0.9","0.9","1.4","1","81","1272","2305","251"
"7","0.9","0.9","1.4","1","79","1083","2439","314"
"6","0.9","0.9","1.4","1","78","1280","2310","242"
"8","0.9","0.9","1.4","1","71","1713","1849","214"
"7","0.9","0.9","1.4","1","80","974","2537","325"
"5","0.9","0.9","1.4","1","82","1163","2418","261"
"8","0.9","0.9","1.4","1","72","1635","1939","220"
"5","0.9","0.9","1.4","1","83","1087","2490","266"
"7","0.9","0.9","1.4","1","81","879","2624","333"
"6","0.9","0.9","1.4","1","79","1166","2415","251"
"8","0.9","0.9","1.4","1","73","1547","2029","229"
"5","0.9","0.9","1.4","1","84","998","2571","277"
"7","0.9","0.9","1.4","1","82","778","2718","340"
"8","0.9","0.9","1.4","1","74","1439","2133","240"
"5","0.9","0.9","1.4","1","85","919","2646","281"
"5","0.9","0.9","1.4","1","86","844","2713","290"
"8","0.9","0.9","1.4","1","75","1342","2227","249"
"6","0.9","0.9","1.4","1","80","1067","2509","259"
"7","0.9","0.9","1.4","1","83","675","2818","344"
"5","0.9","0.9","1.4","1","87","776","2775","296"
"8","0.9","0.9","1.4","1","76","1241","2318","263"
"7","0.9","0.9","1.4","1","84","581","2907","349"
"5","0.9","0.9","1.4","1","88","708","2837","302"
"5","0.9","0.9","1.4","1","89","625","2916","306"
"7","0.9","0.9","1.4","1","85","499","2981","357"
"8","0.9","0.9","1.4","1","77","1121","2429","272"
"5","0.9","0.9","1.4","1","90","575","2965","307"
"7","0.9","0.9","1.4","1","86","438","3040","359"
"8","0.9","0.9","1.4","1","78","1021","2516","286"
"6","0.9","0.9","1.4","1","81","971","2596","268"
"5","0.9","0.9","1.4","1","91","517","3016","314"
"7","0.9","0.9","1.4","1","87","389","3086","362"
"8","0.9","0.9","1.4","1","79","929","2604","291"
"6","0.9","0.9","1.4","1","82","866","2689","281"
"5","0.9","0.9","1.4","1","92","473","3058","316"
"5","0.9","0.9","1.4","1","93","432","3094","321"
"6","0.9","0.9","1.4","1","83","756","2790","292"
"5","0.9","0.9","1.4","1","94","392","3132","324"
"6","0.9","0.9","1.4","1","84","672","2867","299"
"8","0.9","0.9","1.4","1","80","838","2689","297"
"6","0.9","0.9","1.4","1","85","582","2950","306"
"7","0.9","0.9","1.4","1","88","347","3124","366"
"6","0.9","0.9","1.4","1","86","511","3018","309"
"8","0.9","0.9","1.4","1","81","758","2761","306"
"6","0.9","0.9","1.4","1","87","446","3080","312"
"7","0.9","0.9","1.4","1","89","289","3179","369"
"8","0.9","0.9","1.4","1","82","680","2835","310"
"7","0.9","0.9","1.4","1","90","239","3227","371"
"5","0.9","0.9","1.4","1","95","350","3171","327"
"8","0.9","0.9","1.4","1","83","600","2911","314"
"7","0.9","0.9","1.4","1","91","205","3260","372"
"6","0.9","0.9","1.4","1","88","400","3123","315"
"8","0.9","0.9","1.4","1","84","502","3001","322"
"5","0.9","0.9","1.4","1","96","308","3210","330"
"7","0.9","0.9","1.4","1","92","166","3298","373"
"8","0.9","0.9","1.4","1","85","424","3072","329"
"6","0.9","0.9","1.4","1","89","346","3174","319"
"7","0.9","0.9","1.4","1","93","137","3323","377"
"8","0.9","0.9","1.4","1","86","373","3119","333"
"7","0.9","0.9","1.4","1","94","117","3340","380"
"6","0.9","0.9","1.4","1","90","299","3215","325"
"8","0.9","0.9","1.4","1","87","332","3160","333"
"5","0.9","0.9","1.4","1","97","273","3244","331"
"7","0.9","0.9","1.4","1","95","86","3368","383"
"6","0.9","0.9","1.4","1","91","253","3257","329"
"8","0.9","0.9","1.4","1","88","286","3204","335"
"5","0.9","0.9","1.4","1","98","243","3271","334"
"7","0.9","0.9","1.4","1","96","62","3391","384"
"6","0.9","0.9","1.4","1","92","217","3292","330"
"8","0.9","0.9","1.4","1","89","236","3248","341"
"6","0.9","0.9","1.4","1","93","176","3330","333"
"5","0.9","0.9","1.4","1","99","203","3309","336"
"8","0.9","0.9","1.4","1","90","199","3279","347"
"7","0.9","0.9","1.4","1","97","47","3406","384"
"6","0.9","0.9","1.4","1","94","149","3356","334"
"5","0.9","0.9","1.4","1","100","164","3348","336"
"8","0.9","0.9","1.4","1","91","160","3313","352"
"6","0.9","0.9","1.4","1","95","134","3368","337"
"5","0.9","0.9","1.4","1","101","130","3381","337"
"8","0.9","0.9","1.4","1","92","135","3337","353"
"6","0.9","0.9","1.4","1","96","113","3387","339"
"5","0.9","0.9","1.4","1","102","96","3412","340"
"8","0.9","0.9","1.4","1","93","107","3364","354"
"6","0.9","0.9","1.4","1","97","79","3420","340"
"8","0.9","0.9","1.4","1","94","90","3379","356"
"7","0.9","0.9","1.4","1","98","30","3421","386"
"6","0.9","0.9","1.4","1","98","49","3449","341"
"5","0.9","0.9","1.4","1","103","76","3432","340"
"8","0.9","0.9","1.4","1","95","71","3398","356"
"7","0.9","0.9","1.4","1","99","18","3433","386"
"6","0.9","0.9","1.4","1","99","41","3456","342"
"5","0.9","0.9","1.4","1","104","53","3454","341"
"8","0.9","0.9","1.4","1","96","50","3418","357"
"7","0.9","0.9","1.4","1","100","13","3438","386"
"6","0.9","0.9","1.4","1","100","28","3469","342"
"5","0.9","0.9","1.4","1","105","38","3468","342"
"8","0.9","0.9","1.4","1","97","35","3431","359"
"7","0.9","0.9","1.4","1","101","7","3444","386"
"6","0.9","0.9","1.4","1","101","19","3478","342"
"5","0.9","0.9","1.4","1","106","21","3483","344"
"7","0.9","0.9","1.4","1","102","3","3448","386"
"8","0.9","0.9","1.4","1","98","19","3447","359"
"6","0.9","0.9","1.4","1","102","14","3483","342"
"5","0.9","0.9","1.4","1","107","9","3493","346"
"7","0.9","0.9","1.4","1","103","1","3450","386"
"8","0.9","0.9","1.4","1","99","10","3456","359"
"6","0.9","0.9","1.4","1","103","7","3490","342"
"5","0.9","0.9","1.4","1","108","5","3497","346"
"7","0.9","0.9","1.4","1","104","1","3450","386"
"6","0.9","0.9","1.4","1","104","7","3490","342"
"8","0.9","0.9","1.4","1","100","7","3459","359"
"5","0.9","0.9","1.4","1","109","3","3499","346"
"7","0.9","0.9","1.4","1","105","1","3450","386"
"6","0.9","0.9","1.4","1","105","6","3491","342"
"5","0.9","0.9","1.4","1","110","2","3500","346"
"8","0.9","0.9","1.4","1","101","3","3463","359"
"7","0.9","0.9","1.4","1","106","1","3450","386"
"5","0.9","0.9","1.4","1","111","1","3501","346"
"6","0.9","0.9","1.4","1","106","4","3493","342"
"8","0.9","0.9","1.4","1","102","3","3463","359"
"7","0.9","0.9","1.4","1","107","1","3450","386"
"5","0.9","0.9","1.4","1","112","1","3501","346"
"6","0.9","0.9","1.4","1","107","3","3494","342"
"8","0.9","0.9","1.4","1","103","2","3464","359"
"5","0.9","0.9","1.4","1","113","1","3501","346"
"7","0.9","0.9","1.4","1","108","1","3450","386"
"6","0.9","0.9","1.4","1","108","1","3496","342"
"5","0.9","0.9","1.4","1","114","1","3501","346"
"7","0.9","0.9","1.4","1","109","0","3451","386"
"8","0.9","0.9","1.4","1","104","1","3465","359"
"6","0.9","0.9","1.4","1","109","1","3496","342"
"5","0.9","0.9","1.4","1","115","1","3501","346"
"6","0.9","0.9","1.4","1","110","1","3496","342"
"5","0.9","0.9","1.4","1","116","1","3501","346"
"5","0.9","0.9","1.4","1","117","1","3501","346"
"6","0.9","0.9","1.4","1","111","1","3496","342"
"8","0.9","0.9","1.4","1","105","1","3465","359"
"5","0.9","0.9","1.4","1","118","0","3501","347"
"6","0.9","0.9","1.4","1","112","1","3496","342"
"8","0.9","0.9","1.4","1","106","0","3466","359"
"9","0.9","0.9","1.4","1","0","0","0","0"
"6","0.9","0.9","1.4","1","113","1","3496","342"
"9","0.9","0.9","1.4","1","1","5","0","0"
"10","0.9","0.9","1.4","1","0","0","0","0"
"9","0.9","0.9","1.4","1","2","11","0","0"
"6","0.9","0.9","1.4","1","114","1","3496","342"
"6","0.9","0.9","1.4","1","115","0","3497","342"
"9","0.9","0.9","1.4","1","3","12","0","0"
"10","0.9","0.9","1.4","1","1","10","0","0"
"9","0.9","0.9","1.4","1","4","16","0","0"
"9","0.9","0.9","1.4","1","5","21","0","0"
"11","0.9","0.9","1.4","1","0","0","0","0"
"10","0.9","0.9","1.4","1","2","12","0","0"
"9","0.9","0.9","1.4","1","6","33","0","0"
"11","0.9","0.9","1.4","1","1","9","0","0"
"10","0.9","0.9","1.4","1","3","15","0","0"
"12","0.9","0.9","1.4","1","0","0","0","0"
"9","0.9","0.9","1.4","1","7","42","0","0"
"10","0.9","0.9","1.4","1","4","15","0","0"
"11","0.9","0.9","1.4","1","2","16","0","0"
"12","0.9","0.9","1.4","1","1","4","0","0"
"9","0.9","0.9","1.4","1","8","59","0","0"
"11","0.9","0.9","1.4","1","3","17","0","0"
"10","0.9","0.9","1.4","1","5","22","0","0"
"12","0.9","0.9","1.4","1","2","7","0","0"
"9","0.9","0.9","1.4","1","9","71","0","0"
"10","0.9","0.9","1.4","1","6","27","0","0"
"11","0.9","0.9","1.4","1","4","18","0","0"
"9","0.9","0.9","1.4","1","10","86","0","0"
"12","0.9","0.9","1.4","1","3","11","0","0"
"10","0.9","0.9","1.4","1","7","40","0","0"
"11","0.9","0.9","1.4","1","5","18","0","0"
"9","0.9","0.9","1.4","1","11","101","0","0"
"12","0.9","0.9","1.4","1","4","15","0","0"
